"","WT_t0_R1","WT_t0_R2","WT_t0_R3","WT_t0.5_R1","WT_t0.5_R2","WT_t0.5_R3","chl1_t0_R1","chl1_t0_R2","chl1_t0_R3","chl1_t0.5_R1","chl1_t0.5_R2","chl1_t0.5_R3"
"AT1G23090",6.37963426952985,6.63185922994943,6.46701944854969,5.98909577218937,6.00583397815023,5.92292754896747,6.24097086272793,6.54325447150226,6.74727988615896,5.74074352841341,5.82609352096346,6.19282642910849
"AT5G43170",8.3128872744608,8.33497748830885,8.21788492800408,9.40094803020835,9.75873517047615,9.21533298952258,8.28114430654378,8.14675181947144,8.58371356962839,8.61838169509661,9.73575553972571,9.20244372670765
"AT5G27670",9.3691138975703,9.24979681527311,9.49227410232011,8.68069708214463,8.8973716865452,9.04417485492783,9.25680607769654,9.28273125957949,9.56589253489666,8.93830268364105,9.04150672328051,9.05365080605726
"AT2G22930",7.68463052199585,8.00346200638591,7.53110778260471,6.998243030841,7.30891298911964,6.89486929590714,7.63045584576484,8.09110717070992,7.79350706031469,7.14596452959671,7.27703496591039,6.6350786905471
"AT3G59730",6.32501194861847,6.13927865125315,6.5586592630374,5.55099644292111,5.81145260998508,5.40250975296816,6.10641310185453,6.48618962215095,6.94278073064881,5.53382293178067,5.90725628250815,5.84325859534894
"AT5G63780",8.31918175945562,8.18190773714002,8.00902633079917,8.79394290902644,8.84619720260899,8.46803296886651,8.0592986353304,8.19158231091579,7.94626153236833,8.27109411184756,8.33751056022454,8.06157651517652
"AT3G59810",8.84141485433361,8.87416023763518,8.96033346930656,8.57356714441598,8.50313039113083,8.64090189033568,8.91891204159958,8.98175235257531,8.90920832490164,8.66918360529432,8.75750955402036,8.58207564080768
"AT1G80320",4.06726368281489,4.07280147644952,4.12006817502552,4.73210423116428,4.38040367473924,4.99617841050821,4.03852889312113,4.04262903594731,4.22492357596503,4.25165003667968,4.53683546442042,4.45027103313847
"AT1G68940",7.33703920680481,7.40230565389278,7.41866786791108,7.11802246673631,6.86994218648543,7.19720830214677,7.49006887663115,7.56393287958657,7.66255514354446,7.21808018720688,7.02575855632524,7.07383404177139
"AT2G05320",8.17305249519623,8.15136023444791,8.05995959765963,8.16466679675088,7.941094120043,8.06191614437182,8.31862229058463,8.16346703223602,8.33530849750055,7.79028901488997,7.54058726037518,7.8383979699892
"AT3G61810",5.02044523097527,4.9679353624395,5.04210268264419,4.6861219343024,4.50183756717477,4.51306628908085,5.01012476480904,4.88668512613167,4.74408801069833,4.56544475112527,4.11417718806055,4.40751676606525
"AT3G14280",9.56707667857371,9.94309480175122,10.3407939155765,8.92834019284578,9.05381527420137,9.29120597282208,9.81894138469803,9.79730837257299,10.329090167325,9.19469481111963,8.97590909766737,9.36380702704855
"AT2G24330",7.45161332915506,7.35801713042705,7.49017446452162,7.8021059928131,7.83234390296081,7.94998661789953,7.42621427739255,7.35254622944658,7.655947673634,7.74365095866831,7.86052331907504,7.89145785267295
"AT3G60450",10.2916269522146,10.3955749043552,10.2538474642511,9.92727175535785,10.0193780227154,10.0437813249542,10.3916349107822,10.3709882308064,10.3014463814208,10.054788090761,10.1454448072189,10.1788390888938
"AT3G60400",5.30433901510081,5.19607573121853,5.49930357168726,4.68588614091736,4.63558809898668,4.98054930091721,5.15721864416945,5.02335273431505,5.28616170253275,4.77112454422606,4.8838901137871,5.01584194081802
"AT1G10020",7.43755173874853,7.63216123616747,7.5736225866986,7.95830865166335,8.19578752476775,8.55774239076071,7.32214076716923,7.51262423954849,7.75534320135858,8.09358481948057,8.43386742888271,8.48982422827732
"AT5G15250",3.99085089291022,4.00156029977814,3.91471932648959,3.66205339480277,3.75791075714296,3.64582814207003,4.04966459352445,4.01265693243607,4.16966238305667,3.77769217391645,3.50047595246514,3.65135591409447
"AT4G04800",9.29196426224176,9.12050966878708,8.93418474707063,8.76222992070345,8.56135511272378,8.59290760986068,9.46458362071087,9.14896594956458,9.19642156621741,8.8516545236317,8.79610502816189,8.72749952465755
"AT1G71970",7.66755389056597,7.85133230403626,8.14865526828669,7.07576265807567,7.2681708655014,7.28154256077962,7.66872217608745,7.93130265272301,8.33502084077171,7.35349093232474,7.40635463920814,7.41691769181957
"AT3G59000",6.86700996473655,6.59160481970348,6.6845775364806,6.31176338947124,6.10739495402359,6.33035368048106,6.67583670073572,6.57113858431925,6.72387035826212,6.27989980653076,6.0129580914209,6.40167675407639
"AT2G29220",6.37074326993783,6.95495473753047,6.05369170698003,5.59673684311417,5.55200562121741,5.67749479065738,6.45422602228926,7.03390123541437,6.30344646570979,5.39832398965087,5.89502120088865,5.44166885926661
"AT5G15350",10.6687457063444,10.7096869743988,10.6736853268989,10.9339447681173,11.1466529996467,10.866146456289,10.5517446808413,10.6800010151044,10.5846643944541,10.9550231892178,11.0364364249526,10.9161752636475
"AT3G54040",12.4081697532587,12.5896994012253,12.5815695783913,11.9320593073502,12.1013780022283,12.2514861798578,12.5573027208296,12.4672049925916,12.5724625213258,11.9578505406593,12.1781753150817,12.2903023473038
"AT3G27350",8.25375704951114,8.00397260503314,8.1205008038714,7.66245796798928,7.44190734221122,7.76942744936314,8.1608710727944,8.0526017122811,8.14129049617869,7.88600252932663,7.72118237894848,7.58963173795526
"AT2G39940",8.50750272224802,8.51770568468117,8.46193197912647,8.17211798217809,8.13063326613609,8.06523034043324,8.43180202847991,8.54165140624985,8.58159034367315,8.23986157991224,8.2137911924458,7.92909543975301
"AT4G29340",7.32185934179362,7.32357440836174,6.74448569385858,6.69134281217609,6.51262633885599,6.49109603115542,7.61827913894723,7.53496475168427,7.14256620497863,6.55963636542408,6.74589480291843,6.57922461726321
"AT1G14070",7.29202356629138,7.73084563103197,7.5713310419409,7.05526918927171,7.07967864193996,7.06259749119101,7.54110375067989,7.63978341537567,7.61979440681894,7.14170851699492,7.33282355353559,7.13801804318734
"AT1G68880",8.81870351016187,9.4365193012213,9.21186628333036,10.2064589249006,10.4975334015856,10.5332165167256,9.15725080812276,9.64050773957181,9.52659499471519,9.66551509853541,10.5419157417074,10.4463539812498
"AT5G52870",4.37787458194513,4.29205547197794,4.23416796307221,4.86498298969897,5.06040713457754,4.42296453530825,4.31734978956097,4.04766967844649,4.13036814061942,4.7437961641007,4.69134360362049,4.74443811048902
"AT2G30930",10.2198899111698,10.6767607760483,10.8415138173325,11.2775579968966,11.6323861010197,11.6195177458642,10.3616423651125,10.5236117996825,10.7983324094087,11.102362378466,11.7110254108946,11.5035222513423
"AT1G70160",9.81098503048919,9.76439397606499,9.8825717812112,9.4823093408452,9.51423459671107,9.49588845079726,9.71992658289471,9.80807817218429,9.98962354387934,9.48359688967238,9.5961691736463,9.5133214548136
"AT2G34930",6.11990203037331,5.8160338080674,6.65386996977121,7.03407362272788,7.51702042929412,7.89713912302308,6.08939863147639,6.03383375726202,6.53248273297744,7.02801823214275,7.5520730420092,7.62999832333467
"AT4G35500",7.6745464062434,7.56226464449935,7.51143052317593,7.97618569025136,8.2471525584329,8.05115833403653,7.66649375244555,7.59314565092996,7.43642523971215,7.72218408102047,7.93593063154741,7.82004052027616
"AT5G04980",6.41389512513932,6.74408719078656,6.46922694265325,5.8353724029825,6.09746042811487,6.16468125030425,6.4662431310239,6.91783698744824,6.62391038739219,5.79232170105326,6.15356506201459,6.16591367382425
"AT1G15020",7.23986430436883,7.17654866511234,7.14509565352857,6.98959432272781,7.0151493460306,6.90426121369696,7.34551077020386,7.29640449269042,7.45466406284277,6.98996656864945,7.13290436567131,7.0334424420877
"AT3G06130",7.67756557365991,7.78765609817123,7.76804735591591,7.33714717423228,7.37828017924402,7.476471909233,7.67290616677079,7.70468438702421,7.9654697621459,7.41756788288381,7.44668236240904,7.48293050283382
"AT1G06210",8.7841615505463,8.80445571869607,8.70601955612631,8.45707413171203,8.45757332579534,8.31079716533189,8.71522105556939,8.68145333809059,8.75041960807927,8.48119094697078,8.42269970060151,8.22101066329253
"AT5G03470",7.26147019052237,7.14084329363808,7.22296567135839,7.81890499688617,7.81448710164687,8.08805113288897,7.09202821070389,6.98017095194299,7.44085026396034,7.33029732341584,7.5473522128048,7.81482312544864
"AT5G65800",4.07774965830628,4.35900178849005,3.97311474267856,3.79183198072248,3.72779840587822,3.59884120721287,4.11941025544936,4.13636242358747,4.31551254943407,3.7695151386072,3.63400991256602,3.59915519125735
"AT3G51660",6.8800071117798,6.98406834020506,6.77131220167287,6.13357868562377,6.00253233287508,6.35193455378254,7.04256907050641,7.29546629627368,6.58650407103475,6.05633320176977,6.33977659388811,6.61008731259638
"AT4G35985",8.73060103454995,8.43468033710055,8.31935909171749,8.96425118829599,8.9102124729238,8.93430701487886,8.67212949143398,8.55685808110245,8.44581187626133,9.02222672718938,9.13116148123437,8.89966180740218
"AT5G37770",8.7699729375043,8.69850040439511,8.37731845211281,9.07721839907543,9.40788930948738,9.38945476014769,8.78504672658862,8.44657021200224,8.46670344588784,9.02964343052001,9.34133191722624,9.14743679954896
"AT5G61010",7.98493526325884,8.19079146516861,8.12287037189715,7.71259063726168,7.60682253915962,7.89983420797868,8.34184338594468,8.24443995112642,8.15139681061669,7.75006948673794,7.93738154429799,7.92843347269308
"AT5G54780",7.67187985581102,7.57931456982746,7.58540767720356,7.54107820160498,7.48129794593286,7.58307042646107,7.78080490631642,7.98238072445106,7.80271283733423,7.41652183180033,7.47738081276787,7.3204800009608
"AT3G17770",8.1835057522523,7.92699322513634,8.12951516812868,7.51689532840482,7.18847176669927,7.78991997636061,8.04958909428499,8.13655828815166,8.1610865128145,7.53610613916044,7.77457973271947,7.79408855117286
"AT1G53660",5.23862195104275,5.3240629229309,5.28986351380357,4.69373852500626,4.79302490164835,5.067827973887,5.28333970334668,5.54868593757937,5.18399662066755,4.93734988529994,4.92939412910675,4.85120991123376
"AT2G21830",6.61366468233387,7.05933509175718,6.94462556166083,6.38308505315554,6.3079755279535,6.18747573662129,6.52071697161738,7.02926171088928,6.93384935817382,6.22888097423267,6.12204556689344,6.25573247490218
"AT4G38470",8.75572245741077,8.43139499959908,9.19063824154575,10.1076877370889,10.7206316318848,10.9989957248419,8.69891578109253,8.73816598936052,9.3252444801406,9.58254883536918,10.5648617750966,10.9827529279783
"AT3G50620",7.01227680886551,6.92400019410831,7.26827132285542,6.61308519537427,6.4781217961112,6.2915655364734,6.94926266417851,7.14627338947596,7.29047054526388,6.72036909851406,6.49005894207161,6.31007736927101
"AT1G07150",4.40151291783048,4.28829975331192,4.47071188679149,4.92701536168874,5.36142450602174,5.20206232978341,4.69159502093781,4.20869573053707,4.41415518689098,4.64881963737246,4.94998333827269,4.77140797817102
"AT1G62300",8.30815357486899,8.16965541939962,7.99030760042163,7.65035061474647,7.3027999296623,7.65851103002325,8.16872250018067,8.28004684176413,8.05020869648978,7.88685792120086,7.70009264138574,8.01484423988526
"AT5G27320",6.81794292527794,6.76933607476687,6.92484651239601,6.56736882731933,6.64068373967698,6.57577022798534,7.05776263759911,6.8125858598812,6.98979921417003,6.59290407407982,6.42195439574316,6.58808580928017
"AT1G63720",7.66807432016176,7.40510470680161,7.49483229662061,6.83960461619556,6.89937762028847,7.08370466334112,7.62317393311884,7.36927784045003,7.34634309460304,7.17687619870711,6.88735766551541,7.35544499276231
"AT1G74710",7.038406328767,7.50621604253253,7.33913533524013,6.09398299888544,6.47327476832657,6.89413348679955,7.22978724620662,7.30544345628068,7.46106467515574,6.08007789580252,6.38954301179405,6.88995145434667
"AT4G20110",10.6461469850729,10.4187672525691,10.6417081498869,10.3474447154447,10.3080694627675,10.2806694390055,10.6671021257208,10.493358824633,10.7576765467493,10.1547455099937,10.1996108301564,10.2960533947537
"AT5G42440",6.87183937679585,7.02249606718158,6.55893985269135,6.00471553345707,5.82211799855557,6.57717259737365,7.07720861344955,7.00891668402609,6.79604366212677,5.95082586307548,6.10029337325861,6.4702117422842
"AT5G02010",7.34915840330087,7.05456458913383,7.37361414694801,6.81627692513752,6.53583836919431,6.76415525960934,7.19239209701106,7.10582376917546,7.3110292980517,6.90423608846646,6.80823517924562,6.56642406283158
"AT2G35270",9.0379223111549,9.11245454248794,9.34105616417967,9.96611971781075,10.3954417352486,10.7909845848545,9.1039138919534,9.07686451141296,9.46340647500957,9.75733940358077,10.275493794678,10.7114303831558
"AT5G35460",9.95974372635977,9.9345096413991,10.0074721819958,9.78789272698298,9.62915842097364,9.69921850395934,10.0301459499736,9.85408808404722,10.1460514476151,9.61397595398181,9.56934081954868,9.66028390690332
"AT2G39370",6.10107384324163,5.49967960245498,5.78269979319878,6.5073551664385,6.4754877699763,7.04161589339397,5.91564522441456,5.63176783499407,6.00884745271109,6.50540074827016,6.24281625621071,6.48202365655932
"AT5G27720",9.76201316824771,9.7310518436697,9.69016742352979,9.44542654639435,9.48581164789653,9.42217961894208,9.71653528866656,9.64972191040853,9.78686491810272,9.4411818901534,9.54065581095479,9.37038814372525
"AT5G18240",5.4199409066041,5.32810695764264,5.28679669273059,4.87578039187039,4.58776313861179,4.55525826613601,5.35487732885152,5.29437914216027,5.63913183625904,5.12288509169042,4.874389759089,4.59312972057472
"AT1G28130",10.5300203259976,10.6200105515815,11.3654437427361,9.77687033112923,9.47370245373678,9.95875875310725,10.5963688519086,10.6018980680848,11.2491937622329,10.0189548471029,9.84392251094766,10.2568513602901
"AT1G61667",8.33401586628564,8.1817099156685,8.1397935871328,8.72277170021621,8.64137414453304,8.50620516804142,8.37692523466061,8.08313547626555,8.15249087047845,8.8472917835688,8.59909964100185,8.50297329483693
"AT3G63120",8.02677690335588,8.13969917112827,8.01840660747038,8.606672700837,8.64088153902595,8.30076580981478,7.96026515888142,8.1142677100685,8.112338034354,8.48441805290461,8.66820510624099,8.2412062401789
"AT4G03510",8.29338724895995,7.96038904781224,8.28539450818103,9.10498819250771,9.62189628381545,10.0425025117439,8.34050262760906,8.27510680724429,8.37891748417649,8.90650171292836,9.83089566104058,10.0285723758742
"AT5G12270",5.40957899532543,5.2373553019178,5.08231242141321,4.83345114122796,4.7832144105217,4.77041325928992,5.65737258080042,5.24497129283804,5.29569335013766,4.87294434992015,5.04014803738182,4.98766470668762
"AT1G74030",9.96366209635357,10.0301028251852,10.0309344123271,10.2800359822737,10.4131749066818,10.3338690056344,9.79090650412155,9.9559877831143,9.97991903538271,10.0112635041635,10.090991563063,10.1372785576385
"AT4G30440",10.210577558804,10.273202860487,10.2431944469308,10.6460188236879,10.845883427199,10.9695363508271,10.3108030415894,10.1780476529337,10.0221669967261,10.4664758050833,10.7848681571026,10.9031184004004
"AT2G39110",8.60127592358124,8.51401597134506,8.80308828192267,9.17926330989205,9.30527820977028,9.75927233295855,8.47114975024582,8.47555839022454,8.77779203344398,9.09638816164511,9.45579136875881,9.7262757215084
"AT5G04110",5.17834527208844,5.45732665994744,5.41919643097692,5.53597424551421,5.35536108683612,5.40770184239896,5.58390229030786,5.78881824361403,5.61448396324329,5.07945821413221,5.20088831419841,5.05792294992648
"AT4G22250",7.26527240488756,7.19605847420735,7.20458450073246,6.70124979864674,6.35029606888504,6.36135651934431,7.0848226522448,7.18008589856012,7.15135683185547,6.9067648367795,6.64798991438261,6.27320692885895
"AT2G32710",7.53303967376673,7.3135673180249,7.48347096851673,7.17794133417526,7.00234229763508,7.14730929474967,7.43760177927588,7.51703112741482,7.56650241084745,7.17958580871785,7.15461867236657,6.98417713576454
"AT5G56320",7.24587908611032,7.36280565730582,7.24159545991704,6.57481800385698,5.64235665126657,5.82808512005848,7.49075895065227,7.53570714772661,7.05170321960641,6.62030375176625,5.9755050304659,5.62178550061704
"AT3G44850",7.61656278280391,7.43276134240946,7.6148392938459,7.24229778202253,7.38983838775751,7.14940150706684,7.37382594670515,7.50837365148905,7.43374465863765,7.18485477424619,7.10753498657013,7.07659665337116
"AT4G30280",9.68980878074853,9.88871574374706,9.909172275753,10.3262837722396,10.7720566775361,10.9954437462545,9.76902524289015,9.7138186057836,9.74037504931933,10.2301873810344,10.7309599034151,10.8939130172399
"AT2G41420",9.56791921420863,9.60262470434306,9.67257846973792,9.96088203620237,10.3798189630637,10.4321701573371,9.52364900158261,9.5802260988233,9.59828872564357,9.94112209887116,10.2888831180452,10.3392471731344
"AT3G25890",7.47033642787488,7.43482479257738,7.56872589048757,7.09313572074165,6.98318703333283,6.65209525684826,7.54831525454798,7.4777064459202,7.65397317588416,7.28491191914874,7.22709966903888,6.92821503784013
"AT1G72140",5.37625244497533,5.299129764421,5.92659864751139,6.03600025872325,6.28174593270627,6.39456863637266,5.40081392775981,4.98376356537454,5.44421516652078,6.19814336302,5.82609352096346,6.30713566140611
"AT1G53730",8.88126003640184,8.92097586526465,8.79656055576794,9.24588236711337,9.35218923950165,9.09894276846539,8.85061617909619,8.89309535387344,8.47425445447363,9.30222066331062,9.33399462451062,9.09410557241134
"AT1G68920",7.5845215507734,7.53900812465907,7.70312625756947,8.06403480826863,7.89501867167474,7.98036951764213,7.50264027266449,7.38008814351892,7.75034565936443,7.89152945190746,7.93534657457335,7.87304648808573
"AT1G13600",6.39201738423682,6.12395534743846,6.7660692591627,7.96501338220855,7.45793790119434,7.35749341683089,6.34333118135094,6.1766396197904,6.87682563931779,7.11987792589203,6.46571402105972,6.46102729583875
"AT3G54990",7.05645587628974,6.89659250880713,6.87506792653285,7.6370316997144,7.79479793492023,7.44619183177524,7.15937465920684,6.8125858598812,6.99641638259393,7.26319729899774,7.41100809405554,6.85673324420538
"AT4G14340",8.19925445027798,8.2865720030455,8.19980669491138,7.99284476209557,7.9303965185465,7.86530805593342,8.20873854271382,8.22013410134611,8.34952760525574,7.96887846664626,8.02001275454153,7.94221769619392
"AT5G40460",5.9859506918079,5.81542638769639,5.98513810306257,6.3009255648949,6.45713553618822,6.55915643433242,6.20520951753365,6.02760661998471,6.0560067603161,6.27831330355421,6.51625201103452,6.49603245167382
"AT1G55700",4.64857416939971,4.54818294852066,4.62206544362867,5.02838312567575,5.08166908693249,5.51130498497988,4.50337913726126,4.7177600731738,4.52982465309073,5.10697458439303,4.77121203801701,4.99480905916795
"AT5G20110",5.74178596387495,5.80177033848151,5.74236709964536,6.54763786365073,6.16844382778568,6.05919598956055,5.55785062710703,5.70763264341125,5.51521896891493,6.3449405702459,5.93703599798458,5.90610840035656
"AT5G41680",5.42145836430913,5.31927522959086,5.49493078493146,6.16202189852902,5.73955341467909,6.00664804747627,5.45998946803154,5.55064853645084,5.34824904061181,5.78895120531277,5.57048891991643,5.40159043418114
"AT2G24600",6.78626556108012,6.60883624309125,6.72448772390414,7.83395922664141,9.15816824831808,9.18753551182641,6.64146412164452,6.59293688382182,6.78831804602357,7.6265371247143,8.82080353185353,9.25616782255528
"AT5G06839",7.20458828364614,7.23126955922563,7.12674935510949,6.89234869180091,6.7023887647516,6.76615819132683,7.30470226790887,7.23501207570467,7.04696633337027,6.92496914857802,6.88088798200453,6.7854905522924
"AT2G38170",9.10740958327538,9.04697086578385,9.05461612139091,9.52431844865119,9.74458830217139,9.55270946142313,9.27753670185577,9.02087784906614,9.00382607642391,9.03578699756081,9.26891400981952,9.33282251554911
"AT1G20880",7.43485393255821,7.48498922016841,7.44633282788764,7.13509118917931,7.20877276680964,7.19178610601673,7.41281667621358,7.41137528669097,7.5471192017124,7.02301974969889,7.27974139755179,7.1705831347521
"AT5G11740",11.8247573810132,11.7533573473692,11.7881828795755,12.0005303021143,11.9473226475231,11.9727228970872,11.7121770843337,11.6511437732992,11.5949925344258,12.0756374192261,11.9508850342751,11.9091329044645
"AT3G61190",8.49850289785455,8.30307364445327,7.97002279152066,8.96350523682241,9.36214583664959,9.282995693706,8.2136474128169,7.84444554681244,8.13848376022489,8.43626424699176,9.13785331107038,9.05408492596576
"AT1G35350",6.79470464270947,6.86898945603592,6.92218642595705,7.40607646230782,7.97116336729607,8.20745146406271,6.71182871109246,6.84502527797516,7.19801660969018,7.5022227403894,7.94661928785833,8.1149234840612
"AT2G36650",7.54893389398201,7.06426889568696,6.91555328001981,8.04955093663614,8.9089843356917,8.28404319025232,7.32834865506147,7.18008589856012,7.23111805892814,7.72441846196696,8.48725171670227,8.19432253153849
"AT5G05840",4.94278204915928,5.28530299501293,5.02289403801334,4.41324138097813,4.37053704157803,4.79972842122455,4.85862045625472,5.14284272785361,5.26579700463831,4.47905357291659,4.37808791067692,4.70209084396886
"AT1G52870",7.50642371984998,7.36871735723735,7.54821099434407,7.01714280613422,6.71242985106275,7.05024213687966,7.6755034415058,7.2525465999148,7.59665298903263,7.08032202482311,6.54932603212621,6.73080018943788
"AT2G28710",8.28340133657698,7.84034526366082,7.58176417333878,7.19066965643319,6.90458726467012,6.78825864931436,8.42035204779236,7.81519653898858,7.62187546819622,7.17836015613242,7.04231712105854,6.7130251675296
"AT1G22570",6.65650342356565,6.82249851684022,6.96273345326583,7.45960673685596,7.3027999296623,7.91363789773921,6.64413296247647,6.90815950127006,6.86704294146432,7.21231350182936,7.11679089323233,7.67100972492236
"AT1G70530",7.76643037531333,7.70977363241022,7.75581805477016,7.20839329631132,7.0316237482335,7.36324801344323,7.76286807899184,7.53288809110125,7.94392331332439,7.14289117362467,7.18546456462257,7.61067015061392
"AT3G21510",9.76011311682744,9.99044074584181,10.1993182922066,9.55374468352837,9.34304567557503,9.57235365372214,9.99660004709591,9.96433866465645,10.1505024865303,9.6270231144031,9.62436089881787,9.57419365311891
"AT4G27860",9.65038269309118,9.58218642067262,9.7626022314253,9.29981552943067,9.45294678447597,9.35095998506457,9.62246090890813,9.70699384302079,9.90056725316497,9.33597227724927,9.44151682136553,9.39467095407318
"AT4G08040",5.06750081911552,4.86576743610208,5.39789840217979,6.33823683907048,7.71507474445589,7.70054097121713,5.09055946663064,4.68119045661197,5.68164960154031,6.39040728586191,7.91185053953012,8.06386540648306
"AT1G30500",7.92368050672164,8.01900972806281,7.77495779224402,7.59336603526309,7.15649575268944,7.00930095192014,8.21550666252139,8.19835582444564,8.24412927981742,7.70909015310452,7.2958501004613,7.14305339412588
"AT4G12300",7.16735849791869,6.82816128325808,6.84458020176434,6.49960159548374,5.84959459105966,6.24696203070049,7.09972932890153,6.7550308690856,7.0906093366723,6.48333470149951,6.26220654998159,6.20267127951131
"AT1G73000",3.4969634645021,3.61419144288145,3.74703526272455,4.2436155169112,4.80462539714245,4.20723512409072,3.52827441907025,3.57975386225196,3.83587247718533,3.70603186486397,4.07638031103239,3.88418586254193
"AT1G18880",10.4225038093151,10.3785095140299,10.3921950142642,9.81137277457967,10.1390408521067,10.0838034381793,10.2071452485159,10.370638469697,10.4516422285444,9.99269302978925,10.1233826094126,9.98113449567957
"AT5G66100",6.83529344396235,6.87936409184861,6.8914715160174,7.16855149872766,7.15443939622362,7.03997513453593,6.63693025074642,6.76005964336847,6.81811654891685,7.09822563744001,7.06124801892217,6.93066680953993
"AT1G15740",9.076971397869,8.91443771040371,9.2504235344353,8.34965390025763,8.47034590321239,8.71869042015712,9.12178411220752,8.80990910470301,9.2310429081491,8.40870108460733,8.54567553613539,8.82883299297731
"AT2G33480",8.19347065207657,7.84985379771688,7.48519152113301,7.17650554939954,6.82843237404463,7.03306020450271,8.3100131895947,8.07813119356837,7.85876382350272,7.60327509528239,7.07059659446716,7.39858679437033
"AT4G25350",5.58529178271144,5.63899928115773,5.2083499520203,4.81585786487509,4.85743652895869,5.04561925942618,5.40429034018327,5.71363844474599,5.87102315280941,4.96138452878583,4.97485608366843,5.35571997548219
"AT4G28890",8.72026527830741,8.83590181742798,8.75181430005655,9.44174865954818,9.13354204479544,9.16310953353458,8.87089036526538,8.89472440070045,8.93178046573533,9.20506313787663,8.95331605958624,8.9320085104621
"AT5G38450",5.03154783416045,5.4606046033294,5.77951622191252,6.25210927322101,7.00415538497723,6.78831804602357,4.7965496707831,4.8875658002396,5.6223827735206,5.88445067532649,6.51892856631088,6.62232253865903
"AT3G20240",7.36347289241847,7.47012046013436,7.49246145863974,7.05812980706096,7.13726670356533,6.98433433276092,7.20443539721322,7.33355504955182,7.33834926016564,7.19843630727705,7.22002102697803,7.22172275377365
"AT1G63600",4.08521240749726,4.18345003177836,4.54356764964114,3.71406277948818,3.81666949889507,3.84537250976559,4.17337682143546,4.41468967776418,4.34312635833979,3.72391461696646,4.01650454338766,3.64358214553483
"AT1G18280",4.44544994052544,4.38435908568154,4.5547286665717,5.32452705321098,5.69332423591613,6.34572685275389,4.60188429197991,4.81564209656888,4.71748823136067,5.22775773465792,5.7971846443781,6.34438807205974
"AT4G27652",8.53804400101255,8.66998307594812,7.90873138491507,9.24440630480563,8.9135422076119,9.03144720713341,8.22813885433021,8.10291342652175,8.23709305651965,9.07095435661366,8.60061856645337,8.79388919660541
"AT4G17570",7.15929417237446,7.13142906965381,7.39316844814675,6.88654223572041,6.91451726758462,6.74641403593449,7.11553262491355,7.37068749988783,7.2013179349775,6.79483537594724,6.68384674757676,6.95487655756376
"AT3G61640",7.27758304532564,7.3401080788847,7.24484860330669,7.74552567103399,8.12968524430825,8.20845370237025,7.08525105446826,7.66943672215257,7.30821098804859,7.73396828312702,8.01364890550379,7.94048258666189
"AT5G58760",6.83811662909953,6.86859308874278,7.04974842959469,6.39874141755503,6.5773194347995,6.31397761612078,6.81892350008086,7.11366978485762,7.24574875473689,6.63570422207016,6.18300224358906,6.19598500844027
"AT3G04060",8.76652718423901,8.63638628062941,8.42338944308025,8.22750004498977,8.19216059237497,7.99236143487126,8.72434729721651,8.65211246984904,8.61093595231383,8.28452071935746,8.37649735794305,8.02355514853719
"AT5G39360",7.63954489210352,7.69088503584246,7.744332432302,8.01218073844511,8.05676459276148,8.36530579934648,7.6318481963762,7.62020835457642,7.48790647136142,7.82720910843479,8.0369017060373,8.0971077568472
"AT5G10650",6.74103867047334,6.53509589959833,6.66341344735578,6.32019306754538,6.17435103065518,6.0498785989641,6.69236872080188,6.70767340111501,6.9982515022185,6.55472348115394,6.51104349919259,6.3148284551982
"AT3G14080",8.15114808138959,8.18789315385096,8.1167275865804,7.86742467201272,8.01645618611874,8.00504775217197,8.26737624309846,8.34034335494801,8.18362229782604,7.92782375432216,7.88331918815812,7.94481883650084
"AT4G21326",4.42032070806285,4.2926719181798,4.3487858118949,4.71484641087229,4.66056559315659,4.7215286467632,4.58055291611187,4.2846471501259,4.45207962981471,4.67203849409115,4.76395273025631,4.77868815490855
"AT3G59130",4.65628588654199,4.74409683639279,4.95423875776641,5.23479118990012,5.12434488242161,5.21702763434435,4.9160256210506,4.43183845006653,4.2871821846173,5.17405827066011,5.22304477017281,5.1871883867092
"AT1G63150",4.7057354563839,4.89543013380969,4.69594013462075,4.65980446387378,4.62211713307979,4.56440944288061,4.81974868634425,4.93512438068819,5.03959261773698,4.5078677287806,4.29413112689641,4.44770077612631
"AT5G60840",7.25991153194729,7.31028899432929,7.19359217368814,7.01243202229938,7.04714318278852,7.07303995261527,7.12004506918723,7.35408926137385,7.43311475259581,6.91926296558481,6.84506921575288,6.86475367280052
"AT5G23850",6.28491809837923,6.01501203408302,6.18468061554318,6.5103657597361,6.69834956968986,6.49480155210049,6.19595152641247,6.32174105904757,6.25642351914295,6.52362420548242,6.60945200475103,6.50270167753421
"AT4G27460",4.51316476528845,4.09043954768116,4.11397431429374,5.21277173104087,5.61469786414632,6.1593018443747,4.53007366588194,4.31405781328142,4.16347719834403,4.78056057230695,5.41244919263225,5.87451185471378
"AT2G29700",10.3578156143735,10.3575526544061,10.319611180407,10.7114592816076,10.595971606258,10.7023814299458,10.3658680862658,10.3902024066236,10.4545823351315,10.4371201358693,10.5634446016547,10.4739589042279
"AT3G18040",7.23566265641329,7.29706897975968,7.42609504162915,7.77337020362288,8.03940413659985,8.1215707479984,7.14273312524302,7.30891152503197,7.73245377829921,7.82202508167206,7.93005986223132,8.10140474477018
